db_id,uniprot_accession,uniprot_id
DB00157,P28331,NDUS1_HUMAN
DB00157,O95168,NDUB4_HUMAN
DB00157,P17568,NDUB7_HUMAN
DB00157,Q9Y6M9,NDUB9_HUMAN
DB00157,O75306,NDUS2_HUMAN
DB00157,P09622,DLDH_HUMAN
DB00157,O75489,NDUS3_HUMAN
DB00157,P00390,GSHR_HUMAN
DB00157,Q9UI09,NDUAC_HUMAN
DB00157,O43181,NDUS4_HUMAN
DB00157,P49821,NDUV1_HUMAN
DB00157,P19404,NDUV2_HUMAN
DB00157,Q16878,CDO1_HUMAN
DB00157,Q9NRX3,NUA4L_HUMAN
DB00157,O00217,NDUS8_HUMAN
DB00157,Q02928,CP4AB_HUMAN
DB00157,P10515,ODP2_HUMAN
DB00157,P48728,GCST_HUMAN
DB00157,Q15800,ERG25_HUMAN
DB00157,P09601,HMOX1_HUMAN
DB00157,P30519,HMOX2_HUMAN
DB00157,P05093,CP17A_HUMAN
DB00157,P14679,TYRO_HUMAN
DB00158,Q92820,GGH_HUMAN
DB00158,Q9H2D1,MFTC_HUMAN
DB00158,Q96NT5,HCP1_HUMAN
DB00159,P35354,PGH2_HUMAN
DB00159,P23219,PGH1_HUMAN
DB00159,O14842,FFAR1_HUMAN
DB00159,O15540,FABPB_HUMAN
DB00159,O60427,O60427_HUMAN
DB00159,O60488,ACSL4_HUMAN
DB00159,O95573,ACSL3_HUMAN
DB00159,P32418,NAC1_HUMAN
DB00159,P37231,PPARG_HUMAN
DB00159,Q03181,PPARD_HUMAN
DB00159,Q8NER1,TRPV1_HUMAN
DB00160,P21549,SPYA_HUMAN
DB00160,P24298,ALAT1_HUMAN
DB00160,Q9Y697,NFS1_HUMAN
DB00160,Q9UHI5,LAT2_HUMAN
DB00160,Q9BYV1,AGT2_HUMAN
DB00160,P43007,SATT_HUMAN
DB00160,P80404,GABT_HUMAN
DB00160,Q16719,KYNU_HUMAN
DB00160,Q5JTZ9,SYAM_HUMAN
DB00160,Q8IUZ5,AT2L2_HUMAN
DB00160,Q8TD30,ALAT2_HUMAN
DB00161,P05166,PCCB_HUMAN
DB00161,P54687,BCAT1_HUMAN
DB00161,P26640,SYV_HUMAN
DB00162,Q96NR8,RDH12_HUMAN
DB00162,P09455,RET1_HUMAN
DB00162,Q92781,RDH1_HUMAN
DB00162,Q8NBN7,RDH13_HUMAN
DB00162,P10745,IRBP_HUMAN
DB00162,P82980,RET5_HUMAN
DB00162,Q96R05,RET7_HUMAN
DB00162,P02753,RETBP_HUMAN
DB00162,P50120,RET2_HUMAN
DB00162,O94788,AL1A2_HUMAN
DB00162,P00352,AL1A1_HUMAN
DB00162,P12271,CRAL_HUMAN
DB00162,O75911,DHRS3_HUMAN
DB00162,P47895,AL1A3_HUMAN
DB00162,Q6NUM9,RETST_HUMAN
DB00162,Q8TC12,RDH11_HUMAN
DB00162,Q9BTZ2,DHRS4_HUMAN
DB00162,Q9HBH5,RDH14_HUMAN
DB00162,Q9NYR8,Q9NYR8_HUMAN
DB00163,Q9UDX3,S14L4_HUMAN
DB00163,Q9UDX4,S14L3_HUMAN
DB00163,O76054,S14L2_HUMAN
DB00163,O75469,PXR_HUMAN
DB00163,P05771,KPCB_HUMAN
DB00163,P09917,LOX5_HUMAN
DB00163,P17252,KPCA_HUMAN
DB00163,P23743,DGKA_HUMAN
DB00163,P62714,PP2AB_HUMAN
DB00163,P67775,PP2AA_HUMAN
DB00163,P49638,TTPA_HUMAN
DB00165,Q96GD0,PLPP_HUMAN
DB00165,O00764,PDXK_HUMAN
DB00165,P35520,CBS_HUMAN
DB00165,Q9Y617,SERC_HUMAN
DB00165,P02768,ALBU_HUMAN
DB00165,P49419,AL7A1_HUMAN
DB00166,Q9Y234,LIPB_HUMAN
DB00166,Q9Y289,SC5A6_HUMAN
DB00166,O43766,LIAS_HUMAN
DB00167,Q5TCD1,Q5TCD1_HUMAN
DB00167,P45954,ACDSB_HUMAN
DB00167,P54687,BCAT1_HUMAN
DB00167,O15382,BCAT2_HUMAN
DB00167,P41252,SYIC_HUMAN
DB00167,Q9NSE4,SYIM_HUMAN
DB00168,Q8TE23,TS1R2_HUMAN
DB00168,Q7RTX0,TS1R3_HUMAN
DB00168,Q8NER1,TRPV1_HUMAN
DB00169,Q02318,CP27A_HUMAN
DB00169,Q6VVX0,CP2R1_HUMAN
DB00169,P02774,VTDB_HUMAN
DB00170,P22891,PROZ_HUMAN
DB00170,P00734,THRB_HUMAN
DB00170,P00740,FA9_HUMAN
DB00170,P08709,FA7_HUMAN
DB00170,P00742,FA10_HUMAN
DB00170,P38435,VKGC_HUMAN
DB00170,P04070,PROC_HUMAN
DB00170,P07225,PROS_HUMAN
DB00170,P15559,NQO1_HUMAN
DB00170,P16083,NQO2_HUMAN
DB00171,P42684,ABL2_HUMAN
DB00171,O95477,ABCA1_HUMAN
DB00171,Q9NR19,ACSA_HUMAN
DB00171,Q9UM73,ALK_HUMAN
DB00171,O43931,AFG31_HUMAN
DB00171,Q13564,ULA1_HUMAN
DB00171,Q13131,AAPK1_HUMAN
DB00171,P10398,ARAF_HUMAN
DB00171,P37023,ACVL1_HUMAN
DB00171,P33121,ACSL1_HUMAN
DB00171,O43681,ARSA1_HUMAN
DB00171,O60706,ABCC9_HUMAN
DB00171,P31749,AKT1_HUMAN
DB00171,P25098,ARBK1_HUMAN
DB00171,O14727,APAF_HUMAN
DB00171,Q9NUB1,ACS2L_HUMAN
DB00171,P36896,ACV1B_HUMAN
DB00171,Q04771,ACVR1_HUMAN
DB00171,O95342,ABCBB_HUMAN
DB00171,P08243,ASNS_HUMAN
DB00171,Q96Q40,AL2S7_HUMAN
DB00171,P12235,ADT1_HUMAN
DB00171,Q09428,ABCC8_HUMAN
DB00171,P00966,ASSY_HUMAN
DB00171,Q9Y4W6,AFG32_HUMAN
DB00171,P35626,ARBK2_HUMAN
DB00171,Q16671,AMHR2_HUMAN
DB00171,Q07912,ACK1_HUMAN
DB00171,P00519,ABL1_HUMAN
DB00171,Q08828,ADCY1_HUMAN
DB00171,P08183,MDR1_HUMAN
DB00171,P45844,ABCG1_HUMAN
DB00171,Q92887,MRP2_HUMAN
DB00172,P32322,P5CR1_HUMAN
DB00172,P07814,SYEP_HUMAN
DB00172,Q9UN76,S6A14_HUMAN
DB00172,Q99884,SC6A7_HUMAN
DB00172,Q96C36,P5CR2_HUMAN
DB00172,O15460,P4HA2_HUMAN
DB00172,O43272,PROD_HUMAN
DB00172,P13674,P4HA1_HUMAN
DB00172,Q32P28,P3H1_HUMAN
DB00172,Q4W8W1,Q4W8W1_HUMAN
DB00172,Q7L3T8,SYPM_HUMAN
DB00172,Q8IVL5,P3H2_HUMAN
DB00172,Q8IVL6,P3H3_HUMAN
DB00172,Q8N3N9,Q8N3N9_HUMAN
DB00172,Q96HX4,Q96HX4_HUMAN
DB00173,P07741,APT_HUMAN
DB00173,Q9BY49,PECR_HUMAN
DB00174,Q15758,AAAT_HUMAN
DB00174,P08243,ASNS_HUMAN
DB00174,O43776,SYNC_HUMAN
DB00174,Q7L266,Q7L266_HUMAN
DB00174,Q96I59,SYNM_HUMAN
DB00175,Q92887,MRP2_HUMAN
DB00175,P04035,HMDH_HUMAN
DB00175,P53609,PGT1_HUMAN
DB00175,P63000,RAC1_HUMAN
DB00175,Q9Y6L6,SO1B1_HUMAN
DB00176,P31645,SC6A4_HUMAN
DB00176,P08908,5HT1A_HUMAN
DB00176,P28223,5HT2A_HUMAN
DB00177,P30556,AGTR1_HUMAN
DB00178,P22966,ACET_HUMAN
DB00178,P12821,ACE_HUMAN
DB00179,P16050,LOX15_HUMAN
DB00179,P09917,LOX5_HUMAN
DB00180,P08185,CBG_HUMAN
DB00180,P47712,PA24A_HUMAN
DB00180,P04150,GCR_HUMAN
DB00181,Q9UBS5,GABR1_HUMAN
DB00181,O75899,GABR2_HUMAN
DB00182,P35348,ADA1A_HUMAN
DB00182,P08913,ADA2A_HUMAN
DB00182,Q01959,SC6A3_HUMAN
DB00182,Q96RJ0,TAAR1_HUMAN
DB00183,P32239,GASR_HUMAN
DB00184,Q15822,ACHA2_HUMAN
DB00184,Q14416,MGR2_HUMAN
DB00184,P17787,ACHB2_HUMAN
DB00184,P36544,ACHA7_HUMAN
DB00184,P43681,ACHA4_HUMAN
DB00184,Q14832,MGR3_HUMAN
DB00184,Q9GZZ6,ACH10_HUMAN
DB00184,Q9UGM1,ACHA9_HUMAN
DB00185,P11229,ACM1_HUMAN
DB00185,P20309,ACM3_HUMAN
DB00186,P14867,GBRA1_HUMAN
DB00186,P18505,GBRB1_HUMAN
DB00186,P28472,GBRB3_HUMAN
DB00186,P31644,GBRA5_HUMAN
DB00186,P34903,GBRA3_HUMAN
DB00186,P47869,GBRA2_HUMAN
DB00186,P47870,GBRB2_HUMAN
DB00186,P48169,GBRA4_HUMAN
DB00186,Q16445,GBRA6_HUMAN
DB00187,P08588,ADRB1_HUMAN
DB00188,Q13200,PSMD2_HUMAN
DB00188,Q99460,PSMD1_HUMAN
DB00188,P20618,PSB1_HUMAN
DB00188,P28074,PSB5_HUMAN
DB00188,P49721,PSB2_HUMAN
DB00189,P14867,GBRA1_HUMAN
DB00189,P18505,GBRB1_HUMAN
DB00189,P28472,GBRB3_HUMAN
DB00189,P31644,GBRA5_HUMAN
DB00189,P34903,GBRA3_HUMAN
DB00189,P47869,GBRA2_HUMAN
DB00189,P47870,GBRB2_HUMAN
DB00189,P48169,GBRA4_HUMAN
DB00189,Q16445,GBRA6_HUMAN
DB00190,P20711,DDC_HUMAN
DB00191,P23975,SC6A2_HUMAN
DB00191,Q01959,SC6A3_HUMAN
DB00191,P21397,AOFA_HUMAN
DB00191,P27338,AOFB_HUMAN
DB00191,P31645,SC6A4_HUMAN
DB00192,Q14524,SCN5A_HUMAN
DB00193,P35372,OPRM_HUMAN
DB00193,P23975,SC6A2_HUMAN
DB00193,P28335,5HT2C_HUMAN
DB00193,P41145,OPRK_HUMAN
DB00193,P31645,SC6A4_HUMAN
DB00195,P08588,ADRB1_HUMAN
DB00196,Q16850,CP51A_HUMAN
DB00197,P37231,PPARG_HUMAN
DB00197,O60488,ACSL4_HUMAN
DB00197,P05121,PAI1_HUMAN
DB00197,Q99808,S29A1_HUMAN
DB00200,P20062,TCO2_HUMAN
DB00200,Q8IVH4,MMAA_HUMAN
DB00200,P20061,TCO1_HUMAN
DB00200,P22033,MUTA_HUMAN
DB00200,Q9UBK8,MTRR_HUMAN
DB00200,Q99707,METH_HUMAN
DB00200,O60494,CUBN_HUMAN
DB00201,P30542,AA1R_HUMAN
DB00201,Q07343,PDE4B_HUMAN
DB00201,P29274,AA2AR_HUMAN
DB00202,P11229,ACM1_HUMAN
DB00203,O76074,PDE5A_HUMAN
DB00203,O00408,PDE2A_HUMAN
DB00204,O95069,KCNK2_HUMAN
DB00204,Q12809,KCNH2_HUMAN
DB00204,Q14500,IRK12_HUMAN
DB00205,P00374,DYR_HUMAN
DB00206,Q05940,VMAT2_HUMAN
DB00208,Q9H244,P2Y12_HUMAN
DB00209,P11229,ACM1_HUMAN
DB00210,P10276,RARA_HUMAN
DB00210,P22932,RARG2_HUMAN
DB00210,P28702,RXRB_HUMAN
DB00210,P13631,RARG1_HUMAN
DB00210,P10826,RARB_HUMAN
DB00210,P48443,RXRG_HUMAN
DB00210,P19793,RXRA_HUMAN
DB00211,P35348,ADA1A_HUMAN
DB00211,P35368,ADA1B_HUMAN
DB00212,P00797,RENI_HUMAN
DB00213,P05023,AT1A1_HUMAN
DB00213,P54707,AT12A_HUMAN
DB00213,P20648,ATP4A_HUMAN
DB00214,Q13621,S12A1_HUMAN
DB00215,P31645,SC6A4_HUMAN
DB00216,P28221,5HT1D_HUMAN
DB00216,P34969,5HT7R_HUMAN
DB00216,P08908,5HT1A_HUMAN
DB00216,P28566,5HT1E_HUMAN
DB00216,P41595,5HT2B_HUMAN
DB00216,P30939,5HT1F_HUMAN
DB00216,P28222,5HT1B_HUMAN
DB00217,P35348,ADA1A_HUMAN
DB00217,P18825,ADA2C_HUMAN
DB00217,P23975,SC6A2_HUMAN
DB00217,P25100,ADA1D_HUMAN
DB00217,P08913,ADA2A_HUMAN
DB00217,P18089,ADA2B_HUMAN
DB00217,P35368,ADA1B_HUMAN
DB00218,P11388,TOP2A_HUMAN
DB00219,P11229,ACM1_HUMAN
DB00221,P08588,ADRB1_HUMAN
DB00222,P48048,IRK1_HUMAN
DB00222,Q14654,IRK11_HUMAN
DB00223,P04083,ANXA1_HUMAN
DB00226,P35348,ADA1A_HUMAN
DB00226,P18825,ADA2C_HUMAN
DB00226,P23975,SC6A2_HUMAN
DB00226,P25100,ADA1D_HUMAN
DB00226,P08913,ADA2A_HUMAN
DB00226,P18089,ADA2B_HUMAN
DB00226,P35368,ADA1B_HUMAN
DB00227,P04035,HMDH_HUMAN
DB00228,P98194,AT2C1_HUMAN
DB00228,P23415,GLRA1_HUMAN
DB00228,P42261,GRIA1_HUMAN
DB00228,P14867,GBRA1_HUMAN
DB00228,Q09470,KCNA1_HUMAN
DB00228,P30049,ATPD_HUMAN
DB00228,Q12791,KCMA1_HUMAN
DB00230,O00555,CAC1A_HUMAN
DB00232,Q13621,S12A1_HUMAN
DB00232,P05023,AT1A1_HUMAN
DB00232,P22748,CAH4_HUMAN
DB00232,Q12791,KCMA1_HUMAN
DB00232,P00918,CAH2_HUMAN
DB00232,P00915,CAH1_HUMAN
DB00234,P23975,SC6A2_HUMAN
DB00235,Q14432,PDE3A_HUMAN
DB00235,P27815,PDE4A_HUMAN
DB00237,P14867,GBRA1_HUMAN
DB00240,P08185,CBG_HUMAN
DB00240,P04083,ANXA1_HUMAN
DB00241,P14867,GBRA1_HUMAN
DB00242,P00491,PNPH_HUMAN
DB00242,P00813,ADA_HUMAN
DB00243,P08183,MDR1_HUMAN
DB00244,P23219,PGH1_HUMAN
DB00244,P35354,PGH2_HUMAN
DB00245,P11229,ACM1_HUMAN
DB00245,Q01959,SC6A3_HUMAN
DB00246,P35348,ADA1A_HUMAN
DB00246,P14416,DRD2_HUMAN
DB00246,P28335,5HT2C_HUMAN
DB00246,P35462,DRD3_HUMAN
DB00246,P08908,5HT1A_HUMAN
DB00246,P28221,5HT1D_HUMAN
DB00246,P35367,HRH1_HUMAN
DB00246,P28223,5HT2A_HUMAN
DB00246,P21917,DRD4_HUMAN
DB00246,P34969,5HT7R_HUMAN
DB00246,P08588,ADRB1_HUMAN
DB00247,P28223,5HT2A_HUMAN
DB00247,P08908,5HT1A_HUMAN
DB00247,P34969,5HT7R_HUMAN
DB00247,P28335,5HT2C_HUMAN
DB00248,P14416,DRD2_HUMAN
DB00250,P00374,DYR_HUMAN
DB00251,Q16850,CP51A_HUMAN
DB00252,Q14524,SCN5A_HUMAN
DB00252,P35498,SCN1A_HUMAN
DB00253,P47712,PA24A_HUMAN
DB00253,P08185,CBG_HUMAN
DB00255,P03372,ESR1_HUMAN
DB00255,P62508,ERR3_HUMAN
DB00255,P02766,TTHY_HUMAN
DB00257,O15554,KCNN4_HUMAN
DB00261,Q14432,PDE3A_HUMAN
DB00262,P00390,GSHR_HUMAN
DB00264,P08588,ADRB1_HUMAN
DB00266,P15559,NQO1_HUMAN
DB00266,Q08257,QOR_HUMAN
DB00268,P14416,DRD2_HUMAN
DB00268,P35462,DRD3_HUMAN
DB00268,P21917,DRD4_HUMAN
DB00269,P03372,ESR1_HUMAN
DB00270,Q13936,CAC1C_HUMAN
DB00272,P25021,HRH2_HUMAN
DB00273,P14867,GBRA1_HUMAN
DB00273,P35498,SCN1A_HUMAN
DB00273,P00918,CAH2_HUMAN
DB00273,P22748,CAH4_HUMAN
DB00273,P39086,GRIK1_HUMAN
DB00275,P30556,AGTR1_HUMAN
DB00276,P11388,TOP2A_HUMAN
DB00276,Q12809,KCNH2_HUMAN
DB00277,Q14432,PDE3A_HUMAN
DB00277,Q07343,PDE4B_HUMAN
DB00277,P29275,AA2BR_HUMAN
DB00277,P27815,PDE4A_HUMAN
DB00277,O76074,PDE5A_HUMAN
DB00277,P30542,AA1R_HUMAN
DB00277,P29274,AA2AR_HUMAN
DB00278,P00734,THRB_HUMAN
DB00279,P10828,THB1_HUMAN
DB00279,P10827,THA_HUMAN
DB00279,P05543,THBG_HUMAN
DB00279,P02766,TTHY_HUMAN
DB00279,P02768,ALBU_HUMAN
DB00279,P37243,THB2_HUMAN
DB00280,Q14524,SCN5A_HUMAN
DB00280,P02763,A1AG1_HUMAN
DB00281,Q14524,SCN5A_HUMAN
DB00281,Q9Y5Y9,SC10A_HUMAN
DB00281,P00533,EGFR_HUMAN
DB00281,Q15858,SCN9A_HUMAN
DB00283,P35367,HRH1_HUMAN
DB00284,O43451,MGA_HUMAN
DB00284,P10253,LYAG_HUMAN
DB00284,P14410,SUIS_HUMAN
DB00284,P04746,AMYP_HUMAN
DB00285,P31645,SC6A4_HUMAN
DB00285,P23975,SC6A2_HUMAN
DB00285,P08908,5HT1A_HUMAN
DB00285,P28222,5HT1B_HUMAN
DB00285,P28223,5HT2A_HUMAN
DB00286,P03372,ESR1_HUMAN
DB00287,P43088,PF2R_HUMAN
DB00288,P04150,GCR_HUMAN
DB00288,P04083,ANXA1_HUMAN
DB00289,P23975,SC6A2_HUMAN
DB00290,P49916,DNL3_HUMAN
DB00290,P18858,DNL1_HUMAN
DB00292,P14867,GBRA1_HUMAN
DB00292,P11166,GTR1_HUMAN
DB00293,P04818,TYSY_HUMAN
DB00294,P03372,ESR1_HUMAN
DB00294,P06401,PRGR_HUMAN
DB00295,P35372,OPRM_HUMAN
DB00295,P41143,OPRD_HUMAN
DB00295,P41145,OPRK_HUMAN
DB00296,Q9Y5Y9,SC10A_HUMAN
DB00297,Q9Y5Y9,SC10A_HUMAN
DB00297,P34995,PE2R1_HUMAN
DB00298,P35348,ADA1A_HUMAN
DB00298,P25100,ADA1D_HUMAN
DB00298,P35368,ADA1B_HUMAN
DB00302,P00747,PLMN_HUMAN
DB00302,P00750,TPA_HUMAN
DB00304,P06401,PRGR_HUMAN
DB00304,P03372,ESR1_HUMAN
DB00306,P14867,GBRA1_HUMAN
DB00307,P28702,RXRB_HUMAN
DB00308,Q9H252,KCNH6_HUMAN
DB00308,Q02641,CACB1_HUMAN
DB00308,Q06432,CCG1_HUMAN
DB00308,Q12809,KCNH2_HUMAN
DB00308,Q13936,CAC1C_HUMAN
DB00308,O00180,KCNK1_HUMAN
DB00308,Q9Y257,KCNK6_HUMAN
DB00308,Q14654,IRK11_HUMAN
DB00308,Q9NS40,KCNH7_HUMAN
DB00309,Q9H4B7,TBB1_HUMAN
DB00310,Q13621,S12A1_HUMAN
DB00311,P00915,CAH1_HUMAN
DB00312,P14867,GBRA1_HUMAN
DB00313,P80404,GABT_HUMAN
DB00313,P45954,ACDSB_HUMAN
DB00315,P28221,5HT1D_HUMAN
DB00315,P28222,5HT1B_HUMAN
DB00315,P30939,5HT1F_HUMAN
DB00315,Q13639,5HT4R_HUMAN
DB00316,P23219,PGH1_HUMAN
DB00316,P35354,PGH2_HUMAN
DB00317,P00533,EGFR_HUMAN
DB00318,P35372,OPRM_HUMAN
DB00318,P41143,OPRD_HUMAN
DB00318,P41145,OPRK_HUMAN
DB00320,P28221,5HT1D_HUMAN
DB00320,P28222,5HT1B_HUMAN
DB00320,P28223,5HT2A_HUMAN
DB00321,P31645,SC6A4_HUMAN
DB00321,P23975,SC6A2_HUMAN
DB00321,O43526,KCNQ2_HUMAN
DB00321,P08913,ADA2A_HUMAN
DB00322,P04818,TYSY_HUMAN
DB00323,P21964,COMT_HUMAN
DB00324,P47712,PA24A_HUMAN
DB00324,P08185,CBG_HUMAN
DB00325,P16066,ANPRA_HUMAN
DB00327,P35372,OPRM_HUMAN
DB00327,P41143,OPRD_HUMAN
DB00327,P41145,OPRK_HUMAN
DB00328,P23219,PGH1_HUMAN
DB00328,P35354,PGH2_HUMAN
DB00331,Q9Y478,AAKB1_HUMAN
DB00332,P11229,ACM1_HUMAN
DB00332,P08172,ACM2_HUMAN
DB00333,Q8TCU5,NMD3A_HUMAN
DB00333,P35372,OPRM_HUMAN
DB00333,Q9GZZ6,ACH10_HUMAN
DB00334,P08912,ACM5_HUMAN
DB00334,P21728,DRD1_HUMAN
DB00334,P11229,ACM1_HUMAN
DB00334,P20309,ACM3_HUMAN
DB00334,P28223,5HT2A_HUMAN
DB00334,P21917,DRD4_HUMAN
DB00334,P35367,HRH1_HUMAN
